ID_Z4	Plot_Z4	PHASE_Z4	Block_Z4	Scheme_Z4	SCH_ABV_Z4	KEY_Z4	Road_Z4	GD_ST_Z4	Plot_Area_Z4	DC_Z4	Total_Z4	2024_PAID_Z4	2025_PAID_Z4	Pending_Z4	PT_STATUS_Z4	AD_Z4	REMARKS_Z4	Category_Z4	EXTRA_Z4
4102	9	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	9-E-PIA	5	Illegal	1 Kanal	2963625	1549406	0	0	1549406	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4103	10	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	10-E-PIA	0	Constructed Commercial	1 Kanal	2963625	592725	0	0	592725	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4104	11	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	11-E-PIA	0	Constructed Commercial	1 Kanal	2963625	592725	0	0	592725	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4105	18	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	18-E-PIA	5	Illegal	1 Kanal	2963625	1401225	0	0	1401225	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4106	19	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	19-E-PIA	Shadewal Road	Constructed Commercial	10 Marla	2963625	370453	0	0	370453	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4107	25	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	25-E-PIA	11	Illegal	1 Kanal	2963625	1401225	0	0	1401225	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4108	106	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	106-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4109	107	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	107-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4110	146	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	146-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4111	147	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	147-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4112	187	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	187-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4113	188	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	188-E-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4114	264	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	264-E-PIA	10	Illegal	12 Marla	2963625	840735	0	0	840735	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4115	322	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	322-E-PIA	1	Illegal	10 Marla	2963625	633238	0	0	633238	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4116	17A	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	17A-E-PIA	0	Constructed Residential	10 Marla	2963625	370453	0	370453	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4117	19A	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	19A-E-PIA	0	Constructed Residential	10 Marla	2963625	370453	0	0	370453	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4118	220A	PIA HOUSING SOCIETY	E	PIA HOUSING SOCIETY	PIA	220A-E-PIA	5	Illegal	10 Marla	2963625	370453	336875	370453	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4119	21	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	21-F-PIA	5	Illegal	12 Marla	2963625	689644	240000	0	689644	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4120	22	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	22-F-PIA	10	Illegal	12 Marla	2963625	829644	100000	100000	729644	PARTIAL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4121	27	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	27-F-PIA	12	Illegal	15 Marla	2963625	1062055	100000	0	1062055	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4122	32	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	32-F-PIA	10	Illegal	Abnormal	0	0	0	0	0	RESIDENTIAL/USE RESTORED	SHAFIQ UR REHMAN		ILLEGAL	
4123	33	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	33-F-PIA	12	Illegal	15 Marla	2963625	1162055	0	0	1162055	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4124	53	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	53-F-PIA	0	Constructed Residential	15 Marla	2963625	555680	0	0	555680	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4125	76	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	76-F-PIA	5	Illegal	15 Marla	2963625	837055	325000	381380	455675	PARTIAL PAYMENT	SHAFIQ UR REHMAN	CHECK TOTAL PAID	ILLEGAL	
4126	83	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	83-F-PIA	5	Illegal	15 Marla	2963625	1162055	0	0	1162055	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4127	84	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	84-F-PIA	5	Illegal	12 Marla	2963625	444544	485100	0	444544	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4128	115	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	115-F-PIA	0	Constructed Commercial	15 Marla	2963625	555680	0	0	555680	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4129	144	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	144-F-PIA	1	Illegal	12 Marla	2963625	929644	0	0	929644	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4130	176	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	176-F-PIA	1	Illegal	12 Marla	2963625	729644	200000	0	729644	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4131	182	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	182-F-PIA	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4132	187	PIA HOUSING SOCIETY	F	PIA HOUSING SOCIETY	PIA	187-F-PIA	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4133	9	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	9-G-PIA	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4134	14	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	14-G-PIA	5	Illegal	10 Marla	2963625	707328	0	0	707328	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4135	15	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	15-G-PIA	5	Illegal	1 Kanal	2963625	1077781	0	0	1077781	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4136	29	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	29-G-PIA	Shadewal Road	Constructed Residential	10 Marla	2963625	370453	0	0	370453	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4137	30	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	30-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4138	31	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	31-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4139	34	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	34-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4140	35	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	35-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4141	37	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	37-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4142	38	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	38-G-PIA	Shadewal Road	Constructed Commercial	1 Kanal	2963625	740906	0	0	740906	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4143	39	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	39-G-PIA	Shadewal Road	Constructed Residential	10 Marla	2963625	370453	0	0	370453	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4144	40	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	40-G-PIA	Shadewal Road	Temporary Construction	10 Marla	3402500	425313	0	0	425313	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4145	71	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	71-G-PIA	5	Illegal	10 Marla	2963625	633238	0	0	633238	WITHDRAWAL REQUEST	SHAFIQ UR REHMAN		ILLEGAL	
4146	72	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	72-G-PIA	Shadewal Road	Constructed Commercial	10 Marla	2963625	370453	0	0	370453	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4147	73	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	73-G-PIA	Shadewal Road	Temporary Construction	1 Kanal	3402500	850625	0	0	850625	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4148	90	PIA HOUSING SOCIETY	G	PIA HOUSING SOCIETY	PIA	90-G-PIA	5	Illegal	1 Kanal	2963625	1549406	0	0	1549406	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4149	187	PUNJAB UNIVERSITY HOUSING SOCIETY	A	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	187-A-PU	Abdul Sattar Eidhi Road	Constructed Commercial	1 Kanal	2573250	0	0	0	0	RESIDENTIAL/USE RESTORED	ZAHID ALI		ILLEGAL	
4150	76	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	76-B-PU	Punjab University Main boulevard	Constructed Residential	10 Marla	2573250	575406	0	0	575406	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4151	223	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	223-B-PU	Punjab University Main boulevard	Constructed Residential	10 Marla	2573250	575406	0	0	575406	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4152	224	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	224-B-PU	Other	Illegal	10 Marla	2573250	0	0	0	0	IT ISSUE	ZAHID ALI	CHECK STATUS	ILLEGAL	
4153	454	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	454-B-PU	Other	Illegal	10 Marla	2573250	0	0	0	0	IT ISSUE	ZAHID ALI	CHECK STATUS	ILLEGAL	
4154	471	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	471-B-PU	Punjab University Main boulevard	Constructed Residential	13 Marla	2573250	395850	0	0	395850	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4155	471	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	471-B-PU	Other	Illegal	13 Marla	2573250	814003	0	0	814003	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4156	473	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	473-B-PU	Punjab University Main boulevard	Constructed Residential	13 Marla	2573250	814003	0	0	814003	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4157	524	PUNJAB UNIVERSITY HOUSING SOCIETY	B	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	524-B-PU	Punjab University Main boulevard	Constructed Residential	13 Marla	2573250	814003	0	0	814003	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4158	18	PUNJAB UNIVERSITY HOUSING SOCIETY	C	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	18-C-PU	Punjab University Main boulevard	Constructed Residential	1 Kanal	2573250	1252313	0	0	1252313	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4159	178	PUNJAB UNIVERSITY HOUSING SOCIETY	C	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	178-C-PU	Punjab University Main boulevard	Constructed Residential	Abnormal	2573250	0	0	0	0	RESIDENTIAL/USE RESTORED	ZAHID ALI		ILLEGAL	
4160	464	PUNJAB UNIVERSITY HOUSING SOCIETY	C	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	464-C-PU	Punjab University Main boulevard	Constructed Residential	13 Marla	2573250	814003	0	0	814003	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4161	466	PUNJAB UNIVERSITY HOUSING SOCIETY	C	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	466-C-PU	Punjab University Main boulevard	Constructed Residential	13 Marla	2573250	814003	0	0	814003	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4162	31	PUNJAB UNIVERSITY HOUSING SOCIETY	D	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	31-D-PU	Street 1	Constructed Residential	13 Marla	2573250	0	0	0	0	RESIDENTIAL/USE RESTORED	ZAHID ALI		ILLEGAL	
4163	93	PUNJAB UNIVERSITY HOUSING SOCIETY	D	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	93-D-PU	Street 1	Constructed Residential	6 Marla	2573250	152250	0	0	152250	NOT PAID/ NOTICE ISSUED	ZAHID ALI		ILLEGAL	
4164	123	PUNJAB UNIVERSITY HOUSING SOCIETY	D	PUNJAB UNIVERSITY HOUSING SOCIETY	PU	123-D-PU	Street 1	Constructed Residential	Abnormal	2573250	0	0	0	0	RESIDENTIAL/USE RESTORED	ZAHID ALI		ILLEGAL	
4165	1	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	1-A-REV	Samsani road	Illegal	10 Marla	2302875	287859	0	0	287859	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4166	20	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	20-A-REV	Samsani road	Illegal	5 Marla	2302875	287859	262500	287859	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4167	21	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	21-A-REV	Samsani road	Illegal	1 Kanal	2302875	1205719	0	0	1205719	REVISION REQUEST	SHAFIQ UR REHMAN		ILLEGAL	
4168	22	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	22-A-REV	Samsani road	Illegal	1 Kanal	2302875	575719	880350	575719	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4169	23	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	23-A-REV	Samsani road	Illegal	1 Kanal	2302875	2818827	0	0	2818827	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4170	24	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	24-A-REV	Samsani road	Illegal	1 Kanal	2302875	1205719	0	0	1205719	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4171	30	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	30-A-REV	1	Illegal	Abnormal	0	0	0	0	0	OTHER	SHAFIQ UR REHMAN		ILLEGAL	
4172	33	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	33-A-REV	1	Illegal	1 Kanal	2302875	1205719	0	0	1205719	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4173	35	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	35-A-REV	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4174	36	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	36-A-REV	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4175	40	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	40-A-REV	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4176	42	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	42-A-REV	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4177	43	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	43-A-REV	Other	Perm Commercial	Abnormal	0	0	0	0	0	PERM COMMERCIAL	SHAFIQ UR REHMAN		PERM. COMM	
4178	48	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	48-A-REV	1	Illegal	1 Kanal	2302875	1205719	0	0	1205719	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4179	63	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	63-A-REV	Main Revenue Road	Illegal	1 Kanal	2302875	575719	649500	575719	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4180	64	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	64-A-REV	5	Constructed Residential	1 Kanal	2302875	460575	0	0	460575	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4181	81	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	81-A-REV	1	Illegal	10 Marla	2302875	717859	200000	0	717859	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4182	82	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	82-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4183	83	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	83-A-REV	1	Illegal	15 Marla	2302875	431789	262500	0	431789	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4184	88	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	88-A-REV	Street 2	Illegal	Abnormal	0	0	0	0	0	OTHER	SHAFIQ UR REHMAN		ILLEGAL	
4185	89	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	89-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	450359	100000	100000	350359	PARTIAL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4186	90	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	90-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4187	91	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	91-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	419134	131225	0	419134	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4188	92	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	92-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	761259	0	0	761259	WITHDRAWAL REQUEST	SHAFIQ UR REHMAN		ILLEGAL	
4189	93	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	93-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4190	94	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	94-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	1406135	0	0	1406135	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4191	95	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	95-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	420359	130000	200000	220359	PARTIAL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4192	97	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	97-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	287859	262500	287859	0	FULL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4193	98	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	98-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4194	99	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	99-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	330288	100000	0	330288	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4195	100	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	100-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	287859	262500	0	287859	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4196	101	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	101-A-REV	Main Revenue Road	Constructed Residential	10 Marla	2302875	287859	0	0	287859	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4197	102	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	102-A-REV	Main Revenue Road	Illegal	5 Marla	2302875	377644	0	100000	277644	PARTIAL PAYMENT	SHAFIQ UR REHMAN		ILLEGAL	
4198	103	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	103-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4199	104	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	104-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	925218	65625	0	925218	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
4200	105	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	105-A-REV	5	Illegal	10 Marla	2302875	550359	0	0	550359	REVISION REQUEST	SHAFIQ UR REHMAN		ILLEGAL	
4201	106	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	A	REVENUE EMPLOYEES COOPERATIVE HOUSING SOCIETY	REV	106-A-REV	Main Revenue Road	Illegal	10 Marla	2302875	550359	0	0	550359	NOT PAID/ NOTICE ISSUED	SHAFIQ UR REHMAN		ILLEGAL	
